#;week;store;price_Boran;price_Zeyma;price_Liebo;price_Cranb;display_prom;feature_prom;display_prom_Liebo;feature_prom_Liebo;sales_Boran
869;29;8;1.83;1.48;1.6;1.86;0;0;0;0;9
870;30;8;1.83;1.48;1.63;1.86;0;0;0;0;11
871;31;8;1.83;1.48;1.63;1.86;1;0;0;0;38
872;32;8;1.83;1.48;1.63;1.86;0;1;0;0;20
873;33;8;1.83;1.48;1.63;1.86;0;0;1;0;9
874;34;8;1.83;1.48;1.63;1.86;0;0;0;0;10
875;35;8;1.83;1.43;1.63;1.86;0;0;0;0;12
876;36;8;1.83;1.43;1.59;1.86;0;0;0;0;10
877;37;8;1.83;1.43;1.59;1.86;0;0;0;0;12
878;38;8;1.83;1.43;1.59;1.86;1;0;0;0;32
879;39;8;1.83;1.43;1.59;1.86;0;0;0;0;10
880;40;8;1.83;1.43;1.59;1.86;0;0;0;0;9
881;41;8;1.83;1.43;1.59;1.86;0;0;0;0;8
882;42;8;1.83;1.43;1.59;1.86;0;0;0;0;8
883;43;8;1.83;1.43;1.59;1.86;0;0;1;0;7
884;44;8;1.83;1.43;1.59;1.86;1;0;0;0;27
885;45;8;1.83;1.43;1.59;1.87;0;0;0;0;9
886;46;8;1.83;1.43;1.59;1.87;0;0;0;0;11
887;47;8;1.83;1.52;1.59;1.87;0;0;0;0;11
888;48;8;1.83;1.52;1.59;1.87;0;0;0;0;8
889;49;8;1.83;1.52;1.59;1.87;0;0;0;0;13
890;50;8;1.83;1.52;1.59;1.87;0;0;0;0;15
891;51;8;1.83;1.44;1.59;1.87;0;0;0;0;16
892;52;8;1.94;1.44;1.59;1.87;0;0;0;0;12
893;53;8;1.94;1.57;1.59;1.87;0;0;0;0;9
894;54;8;1.94;1.57;1.59;1.87;1;1;0;0;104
895;55;8;1.94;1.57;1.59;1.87;1;0;0;0;21
896;56;8;1.94;1.57;1.59;1.87;1;1;0;0;87
897;57;8;1.92;1.57;1.59;1.87;1;1;0;0;77
898;58;8;1.92;1.57;1.59;1.87;0;1;0;0;18
899;59;8;1.92;1.57;1.59;1.87;1;0;1;1;16
900;60;8;1.92;1.57;1.59;1.87;1;1;0;0;57
901;61;8;1.92;1.57;1.59;1.87;1;0;0;0;23
902;62;8;1.92;1.57;1.59;1.87;1;0;0;0;31
903;63;8;1.92;1.62;1.59;1.87;0;0;1;0;8
904;64;8;1.92;1.62;1.59;2.02;0;0;1;1;5
905;65;8;1.92;1.62;1.59;2.02;0;0;0;0;9
906;66;8;1.92;1.62;1.59;2.02;0;0;0;0;13
907;67;8;1.92;1.62;1.59;2.02;0;0;0;0;11
908;68;8;1.92;1.62;1.59;2.02;0;0;1;1;6
909;69;8;1.92;1.62;1.59;2.02;0;0;1;1;5
910;70;8;1.92;1.62;1.59;2.02;1;0;0;0;25
911;71;8;1.92;1.62;1.59;2.02;0;0;0;0;14
912;72;8;1.92;1.63;1.59;2.02;0;0;0;0;9
913;73;8;1.92;1.63;1.64;2.02;0;0;0;0;13
914;74;8;1.92;1.63;1.64;1.92;0;0;0;0;10
915;75;8;1.92;1.63;1.64;1.92;1;0;0;0;29
916;76;8;1.92;1.63;1.64;1.92;0;1;0;1;22
917;77;8;1.92;1.63;1.64;1.92;0;1;0;0;16
918;78;8;1.92;1.63;1.64;1.92;0;0;0;0;12
919;79;8;1.92;1.63;1.64;1.92;0;0;0;1;12
920;80;8;1.92;1.63;1.64;1.92;0;0;0;0;12
921;81;8;1.92;1.63;1.64;1.92;1;0;0;0;23
922;82;8;1.92;1.63;1.64;1.92;0;0;0;0;7
923;83;8;1.92;1.63;1.64;1.92;1;0;1;0;24
924;84;8;1.92;1.63;1.68;1.92;1;0;0;1;29
925;85;8;1.91;1.63;1.68;1.92;1;1;0;0;92
926;86;8;1.91;1.63;1.68;1.92;1;0;0;0;25
927;87;8;1.91;1.63;1.68;1.92;1;0;1;1;17
928;88;8;1.91;1.63;1.68;1.92;0;0;0;0;8
929;89;8;1.91;1.63;1.68;1.92;0;0;1;0;6
930;90;8;1.74;1.63;1.68;1.92;1;1;0;0;119
931;91;8;1.74;1.63;1.68;1.92;0;0;0;0;12
932;92;8;1.74;1.63;1.68;1.92;0;1;0;0;21
933;93;8;1.88;1.63;1.68;1.92;0;0;1;0;11
934;94;8;1.88;1.63;1.68;1.92;0;0;0;0;9
935;95;8;1.88;1.51;1.68;1.92;0;0;0;0;9
936;96;8;1.88;1.51;1.68;1.92;0;1;0;0;17
937;97;8;1.88;1.51;1.68;1.92;0;0;0;0;9
938;98;8;1.88;1.51;1.68;1.92;0;1;0;0;17
939;99;8;1.88;1.51;1.68;1.92;0;1;0;0;17
940;100;8;1.88;1.51;1.68;1.92;0;0;0;0;9
941;101;8;1.88;1.51;1.68;1.92;0;0;0;0;11
942;102;8;1.88;1.51;1.68;1.92;0;0;0;0;7
943;103;8;1.88;1.51;1.68;1.92;1;1;1;1;54
944;104;8;1.76;1.51;1.68;1.92;0;0;0;0;10
945;105;8;1.76;1.51;1.68;1.92;0;0;0;1;16
946;106;8;1.76;1.51;1.68;1.92;0;0;0;1;13
947;107;8;1.76;1.51;1.66;1.92;0;0;0;0;12
948;108;8;1.76;1.51;1.66;1.92;0;0;0;0;11
949;109;8;1.76;1.51;1.66;1.92;0;0;0;0;8
950;110;8;1.76;1.51;1.66;1.92;1;1;0;1;103
951;111;8;1.76;1.51;1.66;1.92;0;0;0;0;14
952;112;8;1.76;1.51;1.66;1.92;0;0;0;0;17
953;113;8;1.76;1.51;1.66;1.92;0;1;1;0;16
954;114;8;1.76;1.51;1.66;1.92;0;0;0;0;13
955;115;8;1.76;1.49;1.66;1.92;0;0;0;0;11
956;116;8;1.76;1.49;1.66;1.92;0;0;0;0;12
957;117;8;1.76;1.49;1.66;1.85;1;1;0;1;88
958;118;8;1.76;1.59;1.66;1.85;1;1;0;0;103
959;119;8;1.76;1.59;1.66;1.85;0;0;0;0;10
960;120;8;1.76;1.59;1.66;1.85;0;0;0;0;14
961;1;9;1.75;1.62;1.61;1.85;0;1;0;1;17
962;2;9;1.75;1.62;1.61;1.85;0;0;1;1;5
963;3;9;1.84;1.62;1.61;1.85;0;0;0;0;10
964;4;9;1.84;1.62;1.61;1.85;0;0;0;0;17
965;5;9;1.84;1.62;1.61;1.85;1;1;0;0;115
966;6;9;1.84;1.62;1.61;1.85;0;0;0;0;10
967;7;9;1.84;1.65;1.61;1.85;1;0;0;0;37
968;8;9;1.84;1.65;1.61;1.85;0;0;0;0;9
969;9;9;1.84;1.65;1.61;1.85;0;0;0;0;11
970;10;9;1.84;1.65;1.61;1.85;0;0;0;0;10
971;11;9;1.84;1.65;1.63;1.85;0;0;0;0;14
972;12;9;1.84;1.73;1.63;1.85;0;0;0;0;13
973;13;9;1.84;1.73;1.63;1.85;1;1;0;0;151
974;14;9;1.84;1.73;1.63;1.85;0;0;0;0;12
975;15;9;1.84;1.73;1.63;1.85;0;1;1;1;12
976;16;9;1.84;1.86;1.63;1.85;0;0;0;0;9
977;17;9;1.84;1.75;1.63;1.85;0;0;0;0;11
978;18;9;1.84;1.75;1.63;1.85;0;0;0;0;11
979;19;9;1.84;1.75;1.63;1.85;1;1;1;1;38
980;20;9;1.84;1.75;1.63;1.85;0;0;0;0;11
981;21;9;1.84;1.75;1.63;1.85;1;0;0;0;35
982;22;9;1.84;1.75;1.63;1.85;0;0;1;0;10
983;23;9;1.84;1.75;1.63;1.85;0;1;1;0;21
984;24;9;1.84;1.75;1.63;1.85;0;0;0;0;10
985;25;9;1.84;1.75;1.63;1.85;0;0;0;0;8
986;26;9;1.84;1.75;1.63;1.85;0;0;0;0;16
987;27;9;1.84;1.75;1.63;1.85;0;0;0;0;14
988;28;9;1.84;1.75;1.63;1.85;0;1;0;1;15
989;29;9;1.84;1.75;1.63;1.85;1;0;0;0;31
990;30;9;1.84;1.75;1.63;1.85;0;0;0;0;12
991;31;9;1.84;1.75;1.63;1.85;0;0;1;1;6
992;32;9;1.84;1.75;1.63;1.85;0;1;0;0;28
993;33;9;1.84;1.75;1.63;1.85;0;0;0;0;13
994;34;9;1.84;1.61;1.63;1.85;0;0;0;0;9
995;35;9;1.84;1.61;1.63;1.85;0;0;1;0;10
996;36;9;1.84;1.61;1.63;1.85;1;1;0;0;82
997;37;9;1.84;1.61;1.63;1.85;0;0;0;0;9
998;38;9;1.84;1.67;1.63;1.85;0;0;0;0;13
999;39;9;1.84;1.67;1.63;1.85;0;0;0;0;10
1000;40;9;1.84;1.67;1.63;1.85;0;0;1;0;6
1001;41;9;1.84;1.67;1.63;1.85;0;0;0;0;12
1002;42;9;1.84;1.67;1.63;1.85;1;1;0;0;133
1003;43;9;1.84;1.67;1.63;1.85;0;1;1;0;14
1004;44;9;1.84;1.67;1.63;1.85;0;0;0;0;12
1005;45;9;1.84;1.67;1.63;1.85;0;0;0;0;16
1006;46;9;1.84;1.67;1.63;1.85;0;0;1;0;9
1007;47;9;1.84;1.63;1.63;1.85;0;0;0;0;11
1008;48;9;1.84;1.63;1.63;1.84;1;1;0;0;111
1009;49;9;1.88;1.63;1.63;1.84;0;0;0;0;10
1010;50;9;1.88;1.63;1.68;1.84;0;0;0;0;14
1011;51;9;1.88;1.63;1.68;1.84;0;0;0;0;11
1012;52;9;1.88;1.67;1.68;1.84;0;0;0;0;13
1013;53;9;1.88;1.67;1.68;1.84;0;0;0;0;11
1014;54;9;1.88;1.67;1.68;1.84;1;0;0;0;38
1015;55;9;1.88;1.67;1.68;1.91;0;1;0;0;20
1016;56;9;1.88;1.67;1.68;1.91;0;0;0;0;12
1017;57;9;1.88;1.67;1.68;1.91;0;0;0;0;10
1018;58;9;1.88;1.67;1.68;1.91;0;0;0;0;13
1019;59;9;1.88;1.67;1.68;1.91;0;1;0;0;25
1020;60;9;1.88;1.67;1.68;1.91;0;0;1;0;11
1021;61;9;1.88;1.67;1.69;1.91;0;0;0;0;9
1022;62;9;1.88;1.67;1.69;1.91;0;0;0;0;10
1023;63;9;1.88;1.67;1.69;1.91;0;0;0;0;8
1024;64;9;1.88;1.56;1.69;1.91;1;0;0;0;37
1025;65;9;1.88;1.56;1.69;1.91;1;0;0;0;33
1026;66;9;1.88;1.56;1.69;1.91;0;0;0;0;10
1027;67;9;1.85;1.56;1.69;1.91;0;0;0;0;11
1028;68;9;1.85;1.69;1.69;1.91;0;1;1;1;8
1029;69;9;1.85;1.69;1.69;1.91;1;1;1;0;81
1030;70;9;1.87;1.69;1.69;1.91;1;0;1;1;22
1031;71;9;1.87;1.69;1.69;1.91;0;0;0;0;17
1032;72;9;1.87;1.69;1.68;1.91;1;1;1;1;55
1033;73;9;1.87;1.73;1.58;1.91;0;0;0;0;8
1034;74;9;1.87;1.73;1.58;1.91;0;1;0;0;29
1035;75;9;1.87;1.73;1.58;1.91;0;1;0;0;18
1036;76;9;1.87;1.73;1.58;1.91;1;1;0;0;140
1037;77;9;1.87;1.73;1.58;1.91;0;0;0;0;13
1038;78;9;1.87;1.73;1.58;1.91;1;1;0;0;108
1039;79;9;1.87;1.68;1.58;1.88;0;0;1;0;10
1040;80;9;1.87;1.68;1.58;1.88;0;0;0;0;12
1041;81;9;1.87;1.64;1.58;1.88;0;0;0;0;13
1042;82;9;1.87;1.64;1.58;1.88;0;0;0;0;11
1043;83;9;1.87;1.64;1.58;1.85;0;1;1;0;18
1044;84;9;1.98;1.64;1.58;1.85;0;0;0;0;8
1045;85;9;1.98;1.64;1.58;1.85;0;0;0;0;9
1046;86;9;1.98;1.64;1.58;1.85;0;0;0;0;8
1047;87;9;1.98;1.64;1.58;1.85;0;0;1;1;4
1048;88;9;1.98;1.64;1.58;1.85;0;0;0;0;10
1049;89;9;1.8;1.64;1.58;1.84;0;0;0;0;14
1050;90;9;1.8;1.64;1.58;1.84;1;1;0;0;136
1051;91;9;1.8;1.64;1.58;1.84;0;0;0;1;8
1052;92;9;1.71;1.64;1.58;1.84;1;1;0;0;88
1053;93;9;1.71;1.64;1.58;1.84;0;0;0;0;9
1054;94;9;1.79;1.64;1.58;1.84;0;0;0;0;13
1055;95;9;1.79;1.64;1.58;1.84;0;1;0;0;29
1056;96;9;1.79;1.64;1.58;1.84;0;0;0;0;11
1057;97;9;1.79;1.64;1.58;1.84;0;0;1;1;5
1058;98;9;1.79;1.64;1.58;1.84;0;1;0;0;14
1059;99;9;1.79;1.64;1.58;1.84;1;0;0;0;28
1060;100;9;1.79;1.64;1.58;1.84;0;0;1;0;10
1061;101;9;1.84;1.64;1.58;1.84;0;0;0;0;6
1062;102;9;1.84;1.64;1.58;1.84;1;0;0;0;33
1063;103;9;1.84;1.64;1.58;1.84;1;1;1;1;56
1064;104;9;1.84;1.64;1.58;1.84;0;0;0;0;8
1065;105;9;1.84;1.64;1.58;1.84;0;0;0;0;11
1066;106;9;1.84;1.64;1.58;1.84;0;0;0;0;9
1067;107;9;1.84;1.64;1.58;1.84;1;0;0;0;31
1068;108;9;1.84;1.64;1.58;1.84;0;0;0;0;10
1069;109;9;1.84;1.64;1.58;1.84;0;1;0;0;26
1070;110;9;1.84;1.64;1.58;1.84;1;1;1;0;73
1071;111;9;1.84;1.64;1.59;1.84;0;0;0;0;9
1072;112;9;1.84;1.64;1.59;1.84;0;0;1;1;7
1073;113;9;1.84;1.64;1.59;1.84;0;0;0;0;17
1074;114;9;1.84;1.64;1.59;1.84;0;0;1;1;6
1075;115;9;1.84;1.64;1.59;1.84;0;0;0;0;8
1076;116;9;1.8;1.64;1.59;1.84;0;0;0;0;11
1077;117;9;1.8;1.64;1.59;1.84;0;0;0;0;13
1078;118;9;1.85;1.64;1.59;1.84;0;0;0;0;18
1079;119;9;1.85;1.64;1.59;1.84;0;0;0;0;8
1080;120;9;1.85;1.64;1.59;1.84;1;1;0;0;120
1081;1;10;1.71;1.58;1.51;1.82;0;0;0;0;11
1082;2;10;1.71;1.58;1.51;1.82;0;0;0;0;15
1083;3;10;1.71;1.58;1.51;1.82;1;1;1;0;94
1084;4;10;1.71;1.58;1.51;1.82;0;0;0;0;17
1085;5;10;1.71;1.58;1.51;1.82;0;0;0;0;11
1086;6;10;1.71;1.58;1.62;1.82;0;0;0;0;14
1087;7;10;1.71;1.58;1.62;1.82;0;0;0;0;13
1088;8;10;1.71;1.58;1.62;1.82;0;1;1;0;24
1089;9;10;1.71;1.58;1.62;1.82;1;0;1;0;22
1090;10;10;1.71;1.58;1.62;1.82;0;0;0;0;12
1091;11;10;1.71;1.58;1.62;1.82;0;0;0;0;9
1092;12;10;1.71;1.58;1.62;1.82;0;0;0;0;12
1093;13;10;1.71;1.58;1.62;1.82;1;1;0;0;85
1094;14;10;1.71;1.58;1.62;1.82;1;1;1;0;106
1095;15;10;1.71;1.58;1.62;1.82;0;0;0;0;18
1096;16;10;1.71;1.58;1.62;1.82;0;0;1;0;13
1097;17;10;1.71;1.64;1.55;1.82;0;0;1;0;10
1098;18;10;1.71;1.69;1.55;1.82;0;0;0;0;11
1099;19;10;1.71;1.69;1.55;1.82;1;1;0;0;169
1100;20;10;1.71;1.69;1.51;1.82;0;0;0;0;15
1101;21;10;1.71;1.69;1.51;1.82;0;0;1;1;7
1102;22;10;1.71;1.69;1.4;1.82;0;1;0;1;28
1103;23;10;1.71;1.69;1.4;1.82;0;0;0;0;13
1104;24;10;1.71;1.69;1.4;1.82;0;1;0;0;26
1105;25;10;1.71;1.69;1.4;1.82;0;0;0;0;11
1106;26;10;1.71;1.69;1.4;1.82;0;0;0;0;11
1107;27;10;1.71;1.69;1.4;1.82;0;1;1;1;13
1108;28;10;1.71;1.69;1.4;1.82;0;1;0;0;29
1109;29;10;1.71;1.69;1.4;1.82;0;0;1;0;10
1110;30;10;1.71;1.69;1.4;1.82;0;0;0;0;13
1111;31;10;1.71;1.74;1.4;1.82;0;0;0;0;10
1112;32;10;1.71;1.74;1.4;1.82;0;0;0;0;13
1113;33;10;1.71;1.74;1.4;1.82;0;0;0;0;9
1114;34;10;1.71;1.74;1.4;1.82;0;0;0;0;19
1115;35;10;1.71;1.74;1.4;1.82;0;0;0;0;15
1116;36;10;1.71;1.74;1.4;1.82;0;0;0;0;16
1117;37;10;1.71;1.74;1.4;1.82;0;0;1;1;5
1118;38;10;1.71;1.74;1.4;1.82;0;0;0;0;12
1119;39;10;1.71;1.69;1.4;1.88;0;0;0;0;11
1120;40;10;1.71;1.69;1.4;1.88;0;0;0;0;11
1121;41;10;1.71;1.69;1.4;1.88;0;0;0;0;16
1122;42;10;1.71;1.69;1.4;1.88;0;0;0;0;12
1123;43;10;1.71;1.69;1.4;1.88;1;0;0;0;31
1124;44;10;1.71;1.69;1.4;1.88;1;0;0;0;33
1125;45;10;1.71;1.69;1.43;1.88;1;1;1;1;43
1126;46;10;1.71;1.69;1.43;1.88;1;1;0;0;100
1127;47;10;1.9;1.69;1.43;1.88;0;0;1;0;7
1128;48;10;1.9;1.69;1.43;1.88;0;0;1;0;6
1129;49;10;1.9;1.69;1.43;1.83;0;0;0;0;16
1130;50;10;1.89;1.69;1.43;1.83;0;0;0;0;7
1131;51;10;1.89;1.69;1.43;1.83;0;0;0;0;13
1132;52;10;1.89;1.69;1.43;1.83;1;1;0;0;85
1133;53;10;1.89;1.69;1.49;1.83;0;0;0;0;9
1134;54;10;1.89;1.69;1.62;1.83;1;0;1;0;25
1135;55;10;1.89;1.69;1.62;1.83;1;0;0;0;36
1136;56;10;1.89;1.64;1.62;1.83;0;0;0;0;8
1137;57;10;1.89;1.64;1.62;1.83;1;0;0;0;31
1138;58;10;1.89;1.64;1.62;1.83;1;1;1;0;94
1139;59;10;1.89;1.64;1.62;1.83;0;0;1;1;5
1140;60;10;1.89;1.67;1.62;1.83;0;0;0;0;16
1141;61;10;1.89;1.67;1.62;1.83;0;0;1;1;5
1142;62;10;1.89;1.67;1.62;1.83;0;0;1;0;11
1143;63;10;1.89;1.67;1.64;1.83;0;0;1;0;8
1144;64;10;1.89;1.68;1.63;1.83;0;0;0;0;13
1145;65;10;1.89;1.68;1.63;1.83;0;0;0;0;7
1146;66;10;1.89;1.68;1.63;1.83;0;1;0;0;19
1147;67;10;1.89;1.68;1.63;1.83;1;0;0;0;31
1148;68;10;1.89;1.68;1.63;1.83;0;0;1;0;6
1149;69;10;1.89;1.68;1.63;1.83;0;0;0;0;10
1150;70;10;1.89;1.68;1.63;1.94;0;0;0;0;13
1151;71;10;1.89;1.64;1.42;1.85;0;0;0;0;9
1152;72;10;1.89;1.64;1.42;1.85;0;0;0;0;9
1153;73;10;1.78;1.64;1.34;1.85;1;1;0;0;85
1154;74;10;1.78;1.64;1.34;1.85;0;0;0;0;11
1155;75;10;1.78;1.64;1.34;1.85;0;0;1;1;9
1156;76;10;1.78;1.64;1.34;1.85;0;0;0;0;12
1157;77;10;1.78;1.64;1.34;1.85;0;0;0;0;9
1158;78;10;1.78;1.61;1.34;1.85;0;1;1;1;10
1159;79;10;1.78;1.61;1.34;1.85;0;0;0;0;10
1160;80;10;1.78;1.61;1.34;1.85;0;0;0;0;14
1161;81;10;1.78;1.61;1.34;1.85;0;0;1;1;4
1162;82;10;1.78;1.61;1.34;1.85;1;0;0;0;32
1163;83;10;1.78;1.61;1.34;1.85;0;1;0;0;20
1164;84;10;1.78;1.61;1.34;1.85;0;0;0;0;11
1165;85;10;1.79;1.61;1.34;1.85;0;0;0;0;17
1166;86;10;1.79;1.58;1.34;1.85;0;0;1;0;7
1167;87;10;1.79;1.58;1.34;1.93;0;0;0;0;15
1168;88;10;1.79;1.58;1.34;1.93;0;0;0;0;11
1169;89;10;1.79;1.58;1.34;1.93;1;1;0;0;78
1170;90;10;1.79;1.56;1.34;1.93;1;1;0;0;82
1171;91;10;1.79;1.56;1.34;1.93;0;0;0;0;10
1172;92;10;1.79;1.56;1.34;1.93;0;0;0;0;10
1173;93;10;1.79;1.56;1.34;1.93;0;0;0;0;12
1174;94;10;1.79;1.56;1.34;1.93;0;0;0;0;12
1175;95;10;1.79;1.56;1.34;1.93;1;1;0;0;94
1176;96;10;1.79;1.56;1.34;1.93;0;0;0;0;11
1177;97;10;1.79;1.56;1.34;1.93;0;1;0;0;16
1178;98;10;1.79;1.56;1.34;1.93;1;1;0;0;87
1179;99;10;1.79;1.56;1.34;1.93;0;0;0;0;11
1180;100;10;1.79;1.56;1.34;1.93;1;1;1;0;89
1181;101;10;1.79;1.56;1.34;1.93;0;1;1;1;11
1182;102;10;1.79;1.56;1.34;1.87;0;0;0;0;12
1183;103;10;1.79;1.56;1.34;1.87;0;0;0;0;11
1184;104;10;1.79;1.56;1.34;1.87;0;0;0;0;10
1185;105;10;1.79;1.56;1.35;1.87;0;0;0;0;11
1186;106;10;1.79;1.56;1.35;1.87;0;0;0;0;13
1187;107;10;1.77;1.56;1.35;1.86;0;0;0;0;9
1188;108;10;1.77;1.61;1.35;1.86;1;1;0;0;119
1189;109;10;1.77;1.61;1.35;1.86;1;1;0;0;110
1190;110;10;1.77;1.61;1.35;1.86;1;0;1;0;48
1191;111;10;1.77;1.61;1.35;1.86;0;0;0;0;14
1192;112;10;1.77;1.61;1.35;1.85;1;0;0;0;30
1193;113;10;1.83;1.61;1.35;1.78;0;0;0;0;9
1194;114;10;1.83;1.61;1.35;1.78;0;0;0;0;10
1195;115;10;1.83;1.61;1.35;1.78;1;0;0;0;19
1196;116;10;1.83;1.61;1.35;1.78;0;0;0;0;10
1197;117;10;1.83;1.59;1.35;1.78;1;0;0;0;31
1198;118;10;1.79;1.59;1.35;1.78;1;1;0;0;102
1199;119;10;1.79;1.59;1.35;1.78;0;0;0;0;9
1200;120;10;1.79;1.59;1.35;1.95;0;0;0;0;10
1201;1;11;1.49;1.28;1.4;1.67;0;0;0;0;30
1202;2;11;1.49;1.28;1.4;1.67;0;0;0;0;24
1203;3;11;1.49;1.28;1.4;1.67;0;0;0;0;20
1204;4;11;1.49;1.28;1.4;1.67;0;0;0;0;26
1205;5;11;1.49;1.28;1.4;1.67;0;0;0;0;23
1206;6;11;1.49;1.28;1.4;1.67;0;0;0;0;26
1207;7;11;1.49;1.28;1.4;1.67;0;0;0;0;26
1208;8;11;1.49;1.28;1.4;1.67;0;0;0;0;23
1209;9;11;1.49;1.26;1.4;1.67;0;0;0;0;30
1210;10;11;1.49;1.26;1.4;1.67;0;0;0;0;22
1211;11;11;1.49;1.26;1.4;1.67;0;0;0;0;20
1212;12;11;1.49;1.26;1.4;1.67;0;0;0;0;19
1213;13;11;1.49;1.26;1.4;1.67;0;0;0;0;14
1214;14;11;1.49;1.26;1.4;1.67;0;0;0;0;25
1215;15;11;1.49;1.26;1.57;1.67;0;0;0;0;22
1216;16;11;1.49;1.26;1.52;1.68;0;0;0;0;21
1217;17;11;1.49;1.26;1.52;1.68;0;0;0;0;25
1218;18;11;1.49;1.26;1.52;1.68;0;0;0;0;24
1219;19;11;1.53;1.26;1.52;1.63;0;0;0;0;19
1220;20;11;1.53;1.26;1.52;1.63;0;0;0;0;15
1221;21;11;1.53;1.26;1.52;1.63;0;0;0;0;19
1222;22;11;1.53;1.26;1.43;1.63;0;0;0;0;18
1223;23;11;1.53;1.26;1.43;1.63;0;0;0;0;23
1224;24;11;1.53;1.26;1.43;1.63;0;0;0;0;21
1225;25;11;1.53;1.26;1.43;1.63;0;0;0;0;25
1226;26;11;1.53;1.26;1.43;1.63;0;0;0;0;23
1227;27;11;1.53;1.26;1.43;1.63;0;0;0;0;22
1228;28;11;1.53;1.26;1.43;1.63;0;0;0;0;26
1229;29;11;1.53;1.26;1.43;1.63;0;0;0;0;22
1230;30;11;1.53;1.26;1.43;1.78;0;0;0;0;21
1231;31;11;1.53;1.26;1.43;1.78;0;0;0;0;21
1232;32;11;1.53;1.26;1.43;1.78;0;0;0;0;29
1233;33;11;1.53;1.34;1.43;1.78;0;0;0;0;27
1234;34;11;1.53;1.34;1.43;1.78;0;0;0;0;18
1235;35;11;1.57;1.34;1.43;1.78;0;0;0;0;17
1236;36;11;1.57;1.41;1.43;1.79;0;0;0;0;19
1237;37;11;1.59;1.35;1.43;1.79;0;0;0;0;34
1238;38;11;1.49;1.35;1.43;1.57;0;0;0;0;20
1239;39;11;1.49;1.35;1.43;1.6;0;0;0;0;22
1240;40;11;1.49;1.35;1.43;1.6;0;0;0;0;20
1241;41;11;1.49;1.35;1.43;1.57;0;0;0;0;27
1242;42;11;1.49;1.35;1.43;1.57;0;0;0;0;28
1243;43;11;1.49;1.35;1.34;1.57;0;0;0;0;30
1244;44;11;1.49;1.35;1.34;1.57;0;0;0;0;22
1245;45;11;1.49;1.35;1.34;1.62;0;0;0;0;22
1246;46;11;1.49;1.35;1.34;1.62;0;0;0;0;26
1247;47;11;1.49;1.35;1.34;1.62;0;0;0;0;21
1248;48;11;1.49;1.35;1.34;1.68;0;0;0;0;26
1249;49;11;1.49;1.35;1.34;1.68;0;0;0;0;26
1250;50;11;1.49;1.35;1.34;1.68;0;0;0;0;20
1251;51;11;1.49;1.35;1.34;1.68;0;0;0;0;24
1252;52;11;1.49;1.35;1.34;1.68;0;0;0;0;19
1253;53;11;1.49;1.35;1.34;1.61;0;0;0;0;27
1254;54;11;1.49;1.35;1.4;1.61;0;0;0;0;23
1255;55;11;1.49;1.35;1.4;1.61;0;0;0;0;27
1256;56;11;1.49;1.35;1.4;1.61;0;0;0;0;18
1257;57;11;1.49;1.35;1.4;1.61;0;0;0;0;20
1258;58;11;1.49;1.38;1.4;1.67;0;0;0;0;22
1259;59;11;1.49;1.38;1.4;1.6;0;0;0;0;22
1260;60;11;1.49;1.38;1.4;1.6;0;0;0;0;28
1261;61;11;1.49;1.38;1.4;1.6;0;0;0;0;42
1262;62;11;1.49;1.38;1.4;1.6;0;0;0;0;31
1263;63;11;1.49;1.38;1.4;1.6;0;0;0;0;26
1264;64;11;1.49;1.38;1.4;1.6;0;0;0;0;21
1265;65;11;1.49;1.38;1.4;1.6;0;0;0;0;25
1266;66;11;1.49;1.38;1.34;1.64;0;0;0;0;20
1267;67;11;1.49;1.38;1.34;1.64;0;0;0;0;28
1268;68;11;1.49;1.38;1.34;1.64;0;0;0;0;28
1269;69;11;1.49;1.38;1.34;1.64;0;0;0;0;33
1270;70;11;1.49;1.36;1.34;1.64;0;0;0;0;22
1271;71;11;1.49;1.36;1.34;1.64;0;0;0;0;25
1272;72;11;1.49;1.36;1.34;1.7;0;0;0;0;25
1273;73;11;1.49;1.39;1.34;1.7;0;0;0;0;35
1274;74;11;1.49;1.39;1.34;1.6;0;0;0;0;25
1275;75;11;1.49;1.39;1.34;1.6;0;0;0;0;18
1276;76;11;1.49;1.39;1.34;1.6;0;0;0;0;24
1277;77;11;1.49;1.35;1.34;1.6;0;0;0;0;25
1278;78;11;1.49;1.35;1.44;1.54;0;0;0;0;22
1279;79;11;1.49;1.35;1.44;1.54;0;0;0;0;31
1280;80;11;1.49;1.35;1.44;1.54;0;0;0;0;28
1281;81;11;1.53;1.35;1.44;1.54;0;0;0;0;20
1282;82;11;1.53;1.31;1.44;1.54;0;0;0;0;21
1283;83;11;1.53;1.31;1.44;1.54;0;0;0;0;25
1284;84;11;1.53;1.31;1.44;1.54;0;0;0;0;18
1285;85;11;1.53;1.31;1.44;1.54;0;0;0;0;28
1286;86;11;1.53;1.31;1.44;1.59;0;0;0;0;15
1287;87;11;1.53;1.31;1.44;1.59;0;0;0;0;20
1288;88;11;1.53;1.31;1.44;1.59;0;0;0;0;19
1289;89;11;1.53;1.31;1.44;1.59;0;0;0;0;20
1290;90;11;1.53;1.31;1.44;1.59;0;0;0;0;18
1291;91;11;1.54;1.31;1.44;1.59;0;0;0;0;26
1292;92;11;1.54;1.31;1.42;1.59;0;0;0;0;27
1293;93;11;1.54;1.31;1.42;1.59;0;0;0;0;21
1294;94;11;1.54;1.31;1.42;1.59;0;0;0;0;21
